Unnamed: 0,date,item_id,quantity,price_base,sum_total,store_id,Year,Month,Day,Lag_1
169238,2023-09-15,ff4431e6a727,28.0,14.71,411.97,1.0,2023,9,15,322.67
23565,2023-08-16,1a58d556c08d,2.0,99.0,198.0,1.0,2023,8,16,139.0
93098,2023-08-30,d2a3ac50ad87,1.0,74.9,74.9,1.0,2023,8,30,337.97
15970,2023-08-09,c6fbf172a461,6.0,39.9,239.4,1.0,2023,8,9,53.91
104568,2023-09-01,666bc0539565,7.0,320.0,2240.0,1.0,2023,9,1,185.9
143164,2023-09-09,b80dbdf1b15b,4.0,114.9,459.6,1.0,2023,9,9,79.6
24660,2023-08-16,7383d0def823,77.0,16.21,1248.4,1.0,2023,8,16,149.4
99320,2023-08-31,18498e66281c,3.0,180.0,540.0,1.0,2023,8,31,818.04
18776,2023-08-09,9b561ac30434,9.0,39.9,359.1,1.0,2023,8,9,224.7
101310,2023-09-01,42baadcbfb08,2.0,69.9,139.8,1.0,2023,9,1,239.9
129273,2023-09-07,0b509ce4aff5,1.0,54.9,54.9,1.0,2023,9,7,268.76
166557,2023-09-15,1954aa94dab6,3.0,89.9,269.7,1.0,2023,9,15,549.0
195807,2023-09-21,70647ff35df2,1.0,41.0,41.0,1.0,2023,9,21,20.0
41665,2023-08-19,9cf73302a293,2.0,99.9,199.8,1.0,2023,8,19,334.56
185766,2023-09-18,898465394158,1.0,49.9,49.9,1.0,2023,9,18,239.9
41164,2023-08-19,14e5192f6150,2.0,309.0,618.0,1.0,2023,8,19,169.9
181151,2023-09-17,666bc0539565,6.0,309.26,1855.58,1.0,2023,9,17,119.53
67575,2023-08-25,d0e9197fe9da,1.0,139.9,139.9,1.0,2023,8,25,1042.5
59698,2023-08-23,3f5c37386a09,1.0,63.0,63.0,1.0,2023,8,23,80.5
26374,2023-08-16,4efa0dd67782,4.0,74.68,298.7,1.0,2023,8,16,369.8
221163,2023-09-26,841835e8ea4b,1.0,70.0,70.0,1.0,2023,9,26,199.9
223541,2023-09-26,28db72c0ffcd,0.116,2045.0,237.22,1.0,2023,9,26,94.9
11027,2023-08-08,9c9b1521969c,1.0,273.5,273.5,1.0,2023,8,8,1356.43
52212,2023-08-21,8a438651b242,1.0,239.9,239.9,1.0,2023,8,21,1614.43
218634,2023-09-25,8c1441c992b4,1.0,179.41,179.41,1.0,2023,9,25,1404.1
115622,2023-09-04,c0610f7b2a1d,2.0,29.9,59.8,1.0,2023,9,4,179.8
175158,2023-09-16,ad761120493e,1.0,99.9,99.9,1.0,2023,9,16,49.0
75572,2023-08-26,cc3520129766,1.0,209.9,209.9,1.0,2023,8,26,559.3
164810,2023-09-14,1aee2b2e7dbe,5.0,87.98,439.91,1.0,2023,9,14,359.7
51464,2023-08-21,fc0bd994713a,1.0,169.9,169.9,1.0,2023,8,21,104.97
232072,2023-09-28,739d1900b9a0,2.0,92.9,185.8,1.0,2023,9,28,-5.1
82341,2023-08-28,c5bf60aab059,2.0,108.0,216.0,1.0,2023,8,28,185.93
144913,2023-09-10,68348aae54c8,112.537,149.17,16787.23,1.0,2023,9,10,679.11
184627,2023-09-18,fba64b84ca93,2.0,291.53,583.06,1.0,2023,9,18,199.8
8575,2023-08-07,d0b043b2fc9f,0.442,399.91,176.76,1.0,2023,8,7,499.9
193341,2023-09-20,4197a38f5dcb,4.0,7.9,31.6,1.0,2023,9,20,1688.39
100381,2023-09-01,92c131d8ce7e,11.0,145.59,1601.49,1.0,2023,9,1,30.0
201446,2023-09-22,6ba1ad17f1c5,2.0,49.2,98.4,1.0,2023,9,22,179.8
89446,2023-08-29,aaf169da967f,4.0,249.9,999.6,1.0,2023,8,29,3173.1
181288,2023-09-17,9171d2537a5a,2.0,32.5,64.99,1.0,2023,9,17,93.44
50828,2023-08-21,cdfcbd961ce1,0.764,3239.91,2475.29,1.0,2023,8,21,179.9
101446,2023-09-01,d3858db7de5d,1.0,79.9,79.9,1.0,2023,9,1,213.0
148216,2023-09-10,f6304307ab65,1.0,109.9,109.9,1.0,2023,9,10,479.7
200026,2023-09-22,306c28e147b4,4.0,59.69,238.74,1.0,2023,9,22,629.3
218583,2023-09-25,fa04acd64005,1.0,104.9,104.9,1.0,2023,9,25,99.0
14152,2023-08-08,b1fe86a36a26,17.0,54.58,927.81,1.0,2023,8,8,99.9
179138,2023-09-17,4773011c0d32,6.0,89.72,538.33,1.0,2023,9,17,1737.5
170566,2023-09-15,a19c24fc2cb4,11.49,53.14,610.55,1.0,2023,9,15,2349.9
194932,2023-09-20,679e50c47f23,3.0,149.8,449.4,1.0,2023,9,20,719.33
99561,2023-08-31,3847046ed1cb,2.0,75.91,151.81,1.0,2023,8,31,979.3
117254,2023-09-04,5e181a3fd0ed,1.0,189.9,189.9,1.0,2023,9,4,99.9
148894,2023-09-11,74e1f890b3d3,0.686,899.9,617.33,1.0,2023,9,11,484.2
25215,2023-08-16,0c7a6d4d8007,1.0,327.96,327.96,1.0,2023,8,16,124.9
222735,2023-09-26,9992a8f55deb,1.0,129.9,129.9,1.0,2023,9,26,64.9
217482,2023-09-25,2ef80678d669,1.0,39.5,39.5,1.0,2023,9,25,237.54
94469,2023-08-30,4fe360518bd2,3.0,62.46,187.38,1.0,2023,8,30,39.9
200536,2023-09-22,a4bad822db4e,5.0,159.9,799.5,1.0,2023,9,22,935.4
18955,2023-08-15,4458d1f9a67c,1.39,803.22,1116.48,1.0,2023,8,15,169.9
159666,2023-09-13,c5f6b4ffc423,1.0,54.0,54.0,1.0,2023,9,13,69.9
77964,2023-08-27,9e91c75d4029,1.0,699.9,699.9,1.0,2023,8,27,4792.92
2141,2023-08-04,1b9b6b014511,4.0,56.9,227.6,1.0,2023,8,4,920.29
156609,2023-09-12,d2f975315972,3.0,99.9,299.7,1.0,2023,9,12,229.9
169182,2023-09-15,90e4c35e6830,30.0,19.46,583.8,1.0,2023,9,15,69.9
58405,2023-08-23,163b18f140d8,4.0,239.9,959.6,1.0,2023,8,23,990.74
76659,2023-08-27,61ffa22143de,104.142,24.84,2586.51,1.0,2023,8,27,628.9
192384,2023-09-20,3c9eaf4966a5,1.0,189.9,189.9,1.0,2023,9,20,329.4
94919,2023-08-30,c7836d6a9b1e,1.0,44.0,44.0,1.0,2023,8,30,89.9
154686,2023-09-12,e9ac8ac096f2,4.0,35.9,143.6,1.0,2023,9,12,752.25
184061,2023-09-18,260afda7fccb,1.0,79.9,79.9,1.0,2023,9,18,380.7
108261,2023-09-02,783e83adcaa8,1.0,684.9,684.9,1.0,2023,9,2,719.7
209248,2023-09-23,dc4ea624e7d1,3.0,49.9,149.7,1.0,2023,9,23,319.7
29655,2023-08-17,be3c5d712644,9.0,149.82,1348.41,1.0,2023,8,17,862.36
127387,2023-09-06,7e275b056207,1.0,106.9,106.9,1.0,2023,9,6,877.79
70390,2023-08-25,b280371b2f57,1.0,119.9,119.9,1.0,2023,8,25,-5000.0
150183,2023-09-11,b26e7aaf90e8,1.0,89.9,89.9,1.0,2023,9,11,149.9
107415,2023-09-02,72cec488d064,1.0,69.9,69.9,1.0,2023,9,2,244.0
36255,2023-08-18,7e99fdedc784,2.0,99.9,199.8,1.0,2023,8,18,339.8
28001,2023-08-16,18f04c7ee9c1,1.0,29.9,29.9,1.0,2023,8,16,129.52
51797,2023-08-21,fffb04d8e873,2.0,159.9,319.8,1.0,2023,8,21,221.48
127891,2023-09-06,c7c4a52e5429,7.0,95.9,671.3,1.0,2023,9,6,139.9
43815,2023-08-20,884cd089a31c,1.0,199.9,199.9,1.0,2023,8,20,246.56
98158,2023-08-31,3357156e151b,1.0,550.0,550.0,1.0,2023,8,31,359.91
135154,2023-09-08,16832a0d92dd,1.0,134.9,134.9,1.0,2023,9,8,109.64
230490,2023-09-28,7440f0b36a74,4.0,77.46,309.82,1.0,2023,9,28,111.37
119638,2023-09-05,08cdce6118fe,7.0,49.9,349.3,1.0,2023,9,5,499.5
59941,2023-08-23,306873b20605,1.0,185.0,185.0,1.0,2023,8,23,310.0
60764,2023-08-23,cf81428a820e,6.925,175.5,1215.33,1.0,2023,8,23,1258.2
27885,2023-08-16,f260bf0fb49f,2.0,209.9,419.8,1.0,2023,8,16,2238.3
210350,2023-09-24,67ff7ca2ee9f,7.0,139.82,978.71,1.0,2023,9,24,185.54
217489,2023-09-25,60a09db3ff7c,2.22,543.38,1206.31,1.0,2023,9,25,268.63
119332,2023-09-04,72bb3744b628,2.0,83.9,167.8,1.0,2023,9,4,259.6
156681,2023-09-12,315b9c076ce0,6.0,59.9,359.4,1.0,2023,9,12,12084.71
197700,2023-09-21,2fe8438ddc54,1.0,119.9,119.9,1.0,2023,9,21,2278.61
45870,2023-08-20,a608ac3ed831,0.218,732.98,159.79,1.0,2023,8,20,122.0
55105,2023-08-22,3380df834265,5.0,99.9,499.5,1.0,2023,8,22,148.99
155980,2023-09-12,d86a692f5524,2.0,144.9,289.8,1.0,2023,9,12,164.7
37139,2023-08-18,5fea0593f47a,1.0,25.9,25.9,1.0,2023,8,18,279.8
145734,2023-09-10,25761b53d081,8.0,99.9,799.2,1.0,2023,9,10,159.8
193914,2023-09-20,c74917e16954,1.0,136.0,136.0,1.0,2023,9,20,118.0
216546,2023-09-25,4a850f3ec0dc,1.0,79.9,79.9,1.0,2023,9,25,499.9
129347,2023-09-07,651146abca45,1.0,489.9,489.9,1.0,2023,9,7,119.9
28668,2023-08-17,8b232afaf9ea,1.0,59.6,59.6,1.0,2023,8,17,649.99
89614,2023-08-29,9eb1605fae19,12.0,99.9,1198.8,1.0,2023,8,29,9563.02
153781,2023-09-12,34a27bd93d86,2.182,286.71,625.6,1.0,2023,9,12,109.9
182783,2023-09-18,f67e880f6e80,2.0,119.9,239.8,1.0,2023,9,18,67.44
1944,2023-08-04,a49ea60f8a99,1.0,219.0,219.0,1.0,2023,8,4,48.08
160094,2023-09-13,c41a7f829411,1.0,42.0,42.0,1.0,2023,9,13,30.9
228113,2023-09-27,f6987afa29c5,1.0,279.9,279.9,1.0,2023,9,27,1169.1
110466,2023-09-03,73d70caad1c7,1.0,219.9,219.9,1.0,2023,9,3,99.9
117260,2023-09-04,8f491aba8f68,5.0,69.9,349.5,1.0,2023,9,4,109.9
23036,2023-08-15,407b002c3c29,1.0,89.9,89.9,1.0,2023,8,15,149.9
149331,2023-09-11,e2d816701cab,7.08,226.34,1602.51,1.0,2023,9,11,79.9
41921,2023-08-19,66d8c84e3559,5.02,513.45,2577.53,1.0,2023,8,19,109.9
159324,2023-09-13,5db78f2812c6,4.0,79.9,319.6,1.0,2023,9,13,199.9
149367,2023-09-11,120a95e0651e,1.0,84.9,84.9,1.0,2023,9,11,149.8
190677,2023-09-20,bc144e3756b9,1.0,189.9,189.9,1.0,2023,9,20,1499.5
49852,2023-08-21,400d2909c512,1.0,471.0,471.0,1.0,2023,8,21,1051.9
217800,2023-09-25,ef26960709bf,1.0,399.9,399.9,1.0,2023,9,25,2871.03
72136,2023-08-26,9437e1791ba2,6.49,299.9,1946.35,1.0,2023,8,26,2065.09
110681,2023-09-03,698e719aa4ca,2.0,125.0,250.0,1.0,2023,9,3,1192.0
227199,2023-09-27,8be82ca45b35,4.0,77.21,308.85,1.0,2023,9,27,117.9
173895,2023-09-16,34aef5a3e126,3.0,184.0,552.0,1.0,2023,9,16,79.9
85183,2023-08-28,d9a0f7753797,1.434,629.0,901.98,1.0,2023,8,28,86.0
3297,2023-08-04,1bb70292bd53,5.0,32.9,164.5,1.0,2023,8,4,1079.4
181866,2023-09-18,458ce6148ce4,7.0,114.17,799.2,1.0,2023,9,18,89.9
187310,2023-09-19,6fa6d1d91adf,4.0,58.99,235.95,1.0,2023,9,19,3058.32
105315,2023-09-01,b6b57b285637,7.0,99.9,699.3,1.0,2023,9,1,65.8
41300,2023-08-19,4cf1e19b49c9,3.0,299.9,899.7,1.0,2023,8,19,559.8
47576,2023-08-20,4a5e82701deb,2.0,84.9,169.8,1.0,2023,8,20,269.7
224918,2023-09-27,74507078af35,1.0,34.9,34.9,1.0,2023,9,27,419.7
119716,2023-09-05,f8caaaebfc67,2.0,119.9,239.8,1.0,2023,9,5,4713.92
14491,2023-08-09,037590f53dcb,1.0,50.72,50.72,1.0,2023,8,9,1798.8
199193,2023-09-21,9a27f9ee159c,1.0,309.9,309.9,1.0,2023,9,21,596.51
59956,2023-08-23,7dc258974aec,2.0,52.9,105.8,1.0,2023,8,23,88.95
71653,2023-08-25,01f8a341fe43,3.0,89.9,269.7,1.0,2023,8,25,127.23
173062,2023-09-16,313946afa4ee,10.0,37.9,379.0,1.0,2023,9,16,1022.54
160232,2023-09-13,267beb21cbf3,8.0,26.16,209.3,1.0,2023,9,13,1077.3
90926,2023-08-30,68348aae54c8,40.936,169.17,6925.16,1.0,2023,8,30,89.91
143160,2023-09-09,bac97dd6768a,3.0,69.9,209.7,1.0,2023,9,9,538.62
109446,2023-09-02,235ec09034fa,1.0,68.69,68.69,1.0,2023,9,2,559.8
113582,2023-09-03,c01e77ac0da8,2.0,65.9,131.8,1.0,2023,9,3,448.12
177756,2023-09-17,87d3ea7945e7,3.0,67.9,203.7,1.0,2023,9,17,3752.06
131315,2023-09-07,b55a901fb8ff,3.0,53.98,161.94,1.0,2023,9,7,558.9
6286,2023-08-07,de4c299a06bc,1.0,599.9,599.9,1.0,2023,8,7,271.4
123104,2023-09-05,acda0f0aa547,11.0,29.9,328.9,1.0,2023,9,5,249.0
191369,2023-09-20,d76bab6e0f32,1.0,59.9,59.9,1.0,2023,9,20,4736.05
56119,2023-08-22,d74a6d5323d9,7.0,59.77,418.4,1.0,2023,8,22,999.9
59423,2023-08-23,83c9a8344954,3.0,71.89,215.66,1.0,2023,8,23,169.9
41371,2023-08-19,2539a681b171,2.0,49.9,99.8,1.0,2023,8,19,259.8
165403,2023-09-14,6176e6f93cc7,9.0,237.93,2141.4,1.0,2023,9,14,199.8
217842,2023-09-25,bd3cf85df911,1.316,269.9,355.19,1.0,2023,9,25,24.43
201078,2023-09-22,7060e9e731ee,27.0,18.92,510.78,1.0,2023,9,22,441.8
115811,2023-09-04,e6a3ab8acdcf,3.202,495.75,1587.38,1.0,2023,9,4,759.04
81921,2023-08-28,72d52ac7f38d,20.0,49.76,995.15,1.0,2023,8,28,599.12
152392,2023-09-11,2cb214a8a623,1.0,195.0,195.0,1.0,2023,9,11,4675.44
95045,2023-08-30,d950bcedd308,11.0,76.75,844.23,1.0,2023,8,30,8326.02
108137,2023-09-02,a26ae9808219,0.296,2299.02,680.51,1.0,2023,9,2,59.9
106084,2023-09-02,1982c023fb94,1.0,83.9,83.9,1.0,2023,9,2,139.8
213550,2023-09-24,2e256ae26c2a,2.0,134.0,268.0,1.0,2023,9,24,794.46
136907,2023-09-08,d684cfba7ade,1.0,449.9,449.9,1.0,2023,9,8,2234.6
223983,2023-09-26,c476f912d04c,1.0,139.9,139.9,1.0,2023,9,26,297.51
51667,2023-08-21,aed2ffd9dad9,10.584,69.9,739.83,1.0,2023,8,21,119.9
202551,2023-09-22,71d3c8ee9b79,0.175,209.03,36.58,1.0,2023,9,22,363.23
3022,2023-08-04,9861dfa557fd,1.265,449.9,569.12,1.0,2023,8,4,799.9
39053,2023-08-19,32d5d64e9b89,3.0,39.9,119.7,1.0,2023,8,19,599.88
168448,2023-09-15,28f6697c2024,4.0,39.84,159.35,1.0,2023,9,15,2029.72
3683,2023-08-04,6fa6d1d91adf,4.0,60.5,242.0,1.0,2023,8,4,293.65
91072,2023-08-30,a9758dda2616,2.0,749.9,1499.8,1.0,2023,8,30,115.52
2902,2023-08-04,0c26520b90de,1.0,69.9,69.9,1.0,2023,8,4,115.9
179947,2023-09-17,fd5d7699ad45,1.0,179.9,179.9,1.0,2023,9,17,194.7
66040,2023-08-24,4be5693a0149,4.0,70.0,279.98,1.0,2023,8,24,1446.66
60987,2023-08-23,4f128f0c89fd,1.0,109.9,109.9,1.0,2023,8,23,99.9
210003,2023-09-23,8591292b870b,2.0,122.0,244.0,1.0,2023,9,23,139.9
26244,2023-08-16,317f25e59803,0.222,399.91,88.78,1.0,2023,8,16,516.08
142773,2023-09-09,155ebb57b36e,1.0,89.9,89.9,1.0,2023,9,9,77.84
101996,2023-09-01,4c18a14c0e33,1.0,54.1,54.1,1.0,2023,9,1,879.6
61220,2023-08-23,42e0f5c44244,13.0,54.0,701.98,1.0,2023,8,23,179.7
85084,2023-08-28,cfbf88f14ba2,1.0,30.59,30.59,1.0,2023,8,28,325.8
166201,2023-09-14,fe2a7c311414,9.0,60.49,544.4,1.0,2023,9,14,802.63
228747,2023-09-27,06973be540c3,4.0,27.9,111.6,1.0,2023,9,27,1649.5
134515,2023-09-08,35a32db460d5,2.0,124.11,248.22,1.0,2023,9,8,159.9
196320,2023-09-21,70c578e58b20,1.0,54.9,54.9,1.0,2023,9,21,474.07
1108,2023-08-04,c2e5c66859d5,3.0,67.58,202.75,1.0,2023,8,4,399.9
316,2023-08-04,9d59cee931e4,7.0,78.0,546.01,1.0,2023,8,4,5386.37
152092,2023-09-11,8744cd5c1bda,1.0,119.19,119.19,1.0,2023,9,11,359.8
53798,2023-08-22,ff733b650f7f,9.0,239.9,2159.1,1.0,2023,8,22,251.7
128690,2023-09-07,a9f853f251a4,1.0,158.0,158.0,1.0,2023,9,7,198.0
63569,2023-08-24,0297f8f65b3c,2.0,49.9,99.8,1.0,2023,8,24,298.29
154718,2023-09-12,21cd0d410484,11.0,34.55,380.07,1.0,2023,9,12,1635.85
96568,2023-08-31,4c0188692474,3.0,58.34,175.02,1.0,2023,8,31,139.9
198200,2023-09-21,8eb09c5c24c8,1.0,229.9,229.9,1.0,2023,9,21,8383.65
126022,2023-09-06,d82089e12c67,1.0,169.9,169.9,1.0,2023,9,6,49.26
96560,2023-08-31,bc098af9e7fc,2.0,49.9,99.8,1.0,2023,8,31,78.0
222557,2023-09-26,8c6a0a64cc29,0.112,469.73,52.61,1.0,2023,9,26,129.0
158885,2023-09-13,7f093ae1bf33,2.0,35.9,71.8,1.0,2023,9,13,807.64
148504,2023-09-11,f5b36b9daf40,3.0,64.0,192.0,1.0,2023,9,11,329.5
39688,2023-08-19,4f7ffb7f0bda,2.0,59.9,119.8,1.0,2023,8,19,269.7
126575,2023-09-06,560c7ab9cd0a,5.0,113.9,569.5,1.0,2023,9,6,209.7
165347,2023-09-14,e1c549ac4b82,1.0,136.0,136.0,1.0,2023,9,14,159.0
230056,2023-09-28,bf2e9afd8885,10.0,20.0,200.0,1.0,2023,9,28,93.88
234294,2023-09-29,204e10c5cc78,16.0,18.89,302.3,1.0,2023,9,29,711.89
220961,2023-09-26,51ef7f6a0f68,0.51,282.59,144.12,1.0,2023,9,26,41.9
113410,2023-09-03,6356076dc11d,4.0,109.9,439.6,1.0,2023,9,3,275.4
139792,2023-09-09,47852a051a82,6.0,87.06,522.36,1.0,2023,9,9,64.9
148012,2023-09-10,7a69c5ddb6ed,14.0,53.59,750.31,1.0,2023,9,10,46.03
202117,2023-09-22,a152eacd8dd8,1.0,59.9,59.9,1.0,2023,9,22,755.4
30701,2023-08-17,2fb00dbd6313,5.0,137.1,685.51,1.0,2023,8,17,176.0
178180,2023-09-17,b21ef4052a4c,3.0,39.9,119.7,1.0,2023,9,17,98.29
181546,2023-09-18,1a2973c18bc4,1.032,1079.08,1113.61,1.0,2023,9,18,627.9
60352,2023-08-23,52f1f1859800,6.94,349.17,2423.22,1.0,2023,8,23,149.9
229014,2023-09-28,e43a4268b7b1,1.0,49.9,49.9,1.0,2023,9,28,42.9
226012,2023-09-27,8ea40919a72d,0.39,499.0,194.61,1.0,2023,9,27,89.9
117207,2023-09-04,6e0d55116309,4.0,39.9,159.6,1.0,2023,9,4,227.48
61351,2023-08-23,d626915ade37,3.0,449.9,1349.7,1.0,2023,8,23,1563.62
229067,2023-09-28,7c2fa5bbbdfe,6.0,144.0,864.0,1.0,2023,9,28,89.9
62400,2023-08-24,38c8e360a8e2,4.0,84.9,339.6,1.0,2023,8,24,109.14
112911,2023-09-03,2b4f2b158096,6.0,6.6,39.6,1.0,2023,9,3,359.4
220767,2023-09-26,f8b137e886d7,55.0,39.19,2155.51,1.0,2023,9,26,59.9
205987,2023-09-23,2475ef3f423a,1.0,119.9,119.9,1.0,2023,9,23,1980.0
175729,2023-09-16,9dfe7718f44e,1.0,94.9,94.9,1.0,2023,9,16,795.0
120587,2023-09-05,1237b40e6fd0,1.0,168.88,168.88,1.0,2023,9,5,80.1
142250,2023-09-09,2aa5386ea0c8,2.0,297.0,594.0,1.0,2023,9,9,119.8
75741,2023-08-26,aba9ac9e047a,1.0,199.9,199.9,1.0,2023,8,26,28.2
60888,2023-08-23,02841a739364,1.0,149.9,149.9,1.0,2023,8,23,259.8
53909,2023-08-22,3a2893870772,1.0,179.9,179.9,1.0,2023,8,22,539.9
92683,2023-08-30,879bc16d9dba,2.0,32.02,64.03,1.0,2023,8,30,349.9
38982,2023-08-19,664c979b2d14,1.0,949.9,949.9,1.0,2023,8,19,123.0
185799,2023-09-18,bb073e1d44cb,6.0,44.8,268.8,1.0,2023,9,18,118.0
30611,2023-08-17,c8e0d139701f,6.0,67.41,404.47,1.0,2023,8,17,339.98
85910,2023-08-29,9db7ce99dcdd,1.0,159.9,159.9,1.0,2023,8,29,310.0
1370,2023-08-04,4299998de181,34.0,99.32,3376.85,1.0,2023,8,4,105.45
142853,2023-09-09,02edc05ec984,0.316,699.91,221.17,1.0,2023,9,9,139.9
214622,2023-09-24,d96ed8281113,1.0,967.68,967.68,1.0,2023,9,24,999.9
159898,2023-09-13,226cfa477878,0.104,749.04,77.9,1.0,2023,9,13,898.2
138696,2023-09-09,d7f43a3c22a9,1.0,369.9,369.9,1.0,2023,9,9,239.8
24721,2023-08-16,a8871e93ded9,6.0,109.9,659.4,1.0,2023,8,16,217.71
107385,2023-09-02,213b7e805998,8.0,18.9,151.2,1.0,2023,9,2,143.6
22055,2023-08-15,0333190872b0,4.0,37.9,151.6,1.0,2023,8,15,298.8
154614,2023-09-12,72d52ac7f38d,6.0,63.9,383.4,1.0,2023,9,12,839.7
55892,2023-08-22,c86ab298fa0e,1.0,209.9,209.9,1.0,2023,8,22,2292.56
209344,2023-09-23,7b084dc1ffa8,3.0,99.0,297.0,1.0,2023,9,23,309.27
13433,2023-08-08,1fb084903cdd,3.0,119.9,359.7,1.0,2023,8,8,236.71
21125,2023-08-15,9244a8b25710,16.0,139.85,2237.6,1.0,2023,8,15,1311.69
174979,2023-09-16,4d8f5fb873f4,1.0,139.9,139.9,1.0,2023,9,16,119.9
169665,2023-09-15,90495266536f,1.0,90.0,90.0,1.0,2023,9,15,387.5
215112,2023-09-25,9f0c429a6e13,4.0,65.98,263.91,1.0,2023,9,25,428.0
15273,2023-08-09,d387d2b9a12f,1.0,69.9,69.9,1.0,2023,8,9,219.6
72536,2023-08-26,67f31dc5dca3,37.0,31.81,1176.87,1.0,2023,8,26,975.52
4040,2023-08-04,6eded94a25de,2.0,74.9,149.8,1.0,2023,8,4,754.6
209303,2023-09-23,70dfa2e58126,20.0,64.9,1298.0,1.0,2023,9,23,209.9
222780,2023-09-26,d5094e0cffeb,3.0,68.0,204.0,1.0,2023,9,26,2206.62
151825,2023-09-11,739d1900b9a0,1.0,92.9,92.9,1.0,2023,9,11,1153.68
164045,2023-09-14,be4cde58e6f5,20.0,284.59,5691.89,1.0,2023,9,14,234.76
178291,2023-09-17,3ea05118a56d,5.0,39.9,199.5,1.0,2023,9,17,348.88
76238,2023-08-26,188143f77568,2.0,124.9,249.8,1.0,2023,8,26,329.9
136017,2023-09-08,d124d7365a90,0.77,1299.9,1000.92,1.0,2023,9,8,119.7
126314,2023-09-06,aca0b158aa4f,1.45,568.99,825.04,1.0,2023,9,6,1125.0
36639,2023-08-18,bef02697b3d7,3.0,69.9,209.7,1.0,2023,8,18,179.8
224547,2023-09-27,c994f76a7838,6.0,72.98,437.87,1.0,2023,9,27,253.6
54230,2023-08-22,a3c643e5c8dd,4.0,26.21,104.82,1.0,2023,8,22,109.9
68882,2023-08-25,1f966092b8ab,1.0,99.9,99.9,1.0,2023,8,25,396.0
226333,2023-09-27,147245b3fe87,10.0,176.18,1761.8,1.0,2023,9,27,2074.04
217261,2023-09-25,f3203d259823,3.0,69.9,209.7,1.0,2023,9,25,21.6
200287,2023-09-22,c494258adae9,1.0,46.58,46.58,1.0,2023,9,22,79.9
19602,2023-08-15,2ce644e89802,2.0,159.9,319.8,1.0,2023,8,15,1646.39
100265,2023-09-01,2e88a8c458b7,1.0,72.0,72.0,1.0,2023,9,1,539.7
18874,2023-08-15,742ffc746b35,13.216,229.07,3027.43,1.0,2023,8,15,607.2
51191,2023-08-21,4a5e82701deb,3.0,84.9,254.7,1.0,2023,8,21,159.9
185682,2023-09-18,41a5b054037a,6.0,81.9,491.4,1.0,2023,9,18,702.84
169625,2023-09-15,2e6e8651e784,1.0,119.9,119.9,1.0,2023,9,15,369.9
194753,2023-09-20,31e756c280aa,2.0,69.9,139.8,1.0,2023,9,20,129.9
197774,2023-09-21,dbef23286c00,3.0,109.9,329.7,1.0,2023,9,21,479.61
88939,2023-08-29,f135834baf5d,1.0,279.0,279.0,1.0,2023,8,29,112.0
164244,2023-09-14,d679271b5628,12.0,41.85,502.2,1.0,2023,9,14,49.9
135530,2023-09-08,9d0c9dafc7bb,1.0,99.0,99.0,1.0,2023,9,8,359.7
165569,2023-09-14,306c28e147b4,1.0,59.9,59.9,1.0,2023,9,14,118.53
62017,2023-08-24,2c051ff04771,12.0,33.54,402.45,1.0,2023,8,24,159.9
75083,2023-08-26,461f101f6e3c,8.0,108.02,864.14,1.0,2023,8,26,99.8
100229,2023-09-01,d6cad2955771,1.0,153.9,153.9,1.0,2023,9,1,89.8
27383,2023-08-16,2bc65d73c35d,83.0,22.21,1843.64,1.0,2023,8,16,414.57
212849,2023-09-24,748207e3e83f,4.078,538.21,2194.84,1.0,2023,9,24,71.0
75109,2023-08-26,64f97b053e9d,1.0,371.0,371.0,1.0,2023,8,26,329.7
86719,2023-08-29,1b9024dcec78,3.0,105.94,317.81,1.0,2023,8,29,1193.06
129766,2023-09-07,1bc2277f94a0,1.0,109.0,109.0,1.0,2023,9,7,282.12
219743,2023-09-26,4d28af7c7654,4.0,79.9,319.6,1.0,2023,9,26,599.8
39658,2023-08-19,34d10196dd0a,10.0,59.9,599.0,1.0,2023,8,19,1143.02
222501,2023-09-26,7e1e908b7a79,5.0,19.9,99.5,1.0,2023,9,26,303.72
211679,2023-09-24,17fef8be74f9,16.0,50.89,814.22,1.0,2023,9,24,1089.13
166145,2023-09-14,05a44606fdbc,3.0,67.57,202.71,1.0,2023,9,14,146.9
216883,2023-09-25,2c2dbdb81689,1.0,158.0,158.0,1.0,2023,9,25,71.0
84095,2023-08-28,26546e33da50,8.0,43.9,351.2,1.0,2023,8,28,1054.4
81909,2023-08-28,6284a701fd4f,5.0,69.1,345.5,1.0,2023,8,28,79.9
55630,2023-08-22,1af06126db23,3.0,123.3,369.89,1.0,2023,8,22,375.03
126577,2023-09-06,1cc860b378dc,2.0,99.9,199.8,1.0,2023,9,6,45.9
164836,2023-09-14,bf875510b3b9,2.804,367.91,1031.62,1.0,2023,9,14,131.8
202873,2023-09-22,14a6e6191552,119.124,138.19,16461.35,1.0,2023,9,22,448.5
220031,2023-09-26,e96198e9fa6b,1.0,219.9,219.9,1.0,2023,9,26,169.9
92069,2023-08-30,0cdee18815d5,1.0,149.9,149.9,1.0,2023,8,30,59.9
178391,2023-09-17,c632b76e62d0,1.0,129.9,129.9,1.0,2023,9,17,219.9
88746,2023-08-29,ab64106940ad,1.0,99.9,99.9,1.0,2023,8,29,868.5
158227,2023-09-13,0d209673385f,2.0,119.9,239.8,1.0,2023,9,13,49.8
